"id";"item_group_id";"title";"link";"price";"online_only";"description";"condition";"product_type";"google_product_category";"image_link";"availability";"quantity";"featured_product";"shipping_weight";"manufacturer";"brand";"mpn";"gtin"
"GFE-25KG";"GFE";"Grapefruit Seed Extract - 25kg Pure Powder";"http://www.bulksupplements.com/grapefruit-seed-extract.html";"491.96";"y";"Grapefruit Seed Extract is a supplement known for its ability to act as an antioxidant. The seed of a grapefruit has components that make it up at a molecular level, including flavonoids (the chief source of the antioxidant properties), sources of Vitamin C and E, limonoids, sterols, citric acid and various minerals.";"new";"BulkSupplements > Products by Goal";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_513.jpg";"out of stock";"0";"no";"57.42 kilograms";"BulkSupplements";"BulkSupplements";"GFE-25KG";"849720003744"
"5HTP-25";"5HTP";"5-HTP (Griffonia Seed Extract) - 25g Pure Powder";"http://www.bulksupplements.com/5-htp-griffonia-seed-extract.html";"19.96";"y";"5-HTP is a naturally occurring amino acid that also acts as an intermediate between serotonin and melatonin, two neurotransmitters.  ";"new";"BulkSupplements > Products by Goal > Mental Wellness";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_179.jpg";"in stock";"149";"no";"0.06 kilograms";"BulkSupplements";"BulkSupplements";"5HTP-25";"849720000019"
"5HTP-50";"5HTP";"5-HTP (Griffonia Seed Extract) - 50g Pure Powder";"http://www.bulksupplements.com/5-htp-griffonia-seed-extract.html";"29.96";"y";"5-HTP is a naturally occurring amino acid that also acts as an intermediate between serotonin and melatonin, two neurotransmitters.  ";"new";"BulkSupplements > Products by Goal > Mental Wellness";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_180.jpg";"in stock";"175";"no";"0.11 kilograms";"BulkSupplements";"BulkSupplements";"5HTP-50";"849720000026"
"5HTP-100";"5HTP";"5-HTP (Griffonia Seed Extract) - 100g Pure Powder";"http://www.bulksupplements.com/5-htp-griffonia-seed-extract.html";"38.96";"y";"5-HTP is a naturally occurring amino acid that also acts as an intermediate between serotonin and melatonin, two neurotransmitters.  ";"new";"BulkSupplements > Products by Goal > Mental Wellness";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_181.jpg";"in stock";"36";"no";"0.22 kilograms";"BulkSupplements";"BulkSupplements";"5HTP-100";"849720000057"
"5HTP-250";"5HTP";"5-HTP (Griffonia Seed Extract) - 250g Pure Powder";"http://www.bulksupplements.com/5-htp-griffonia-seed-extract.html";"72.96";"y";"5-HTP is a naturally occurring amino acid that also acts as an intermediate between serotonin and melatonin, two neurotransmitters.  ";"new";"BulkSupplements > Products by Goal > Mental Wellness";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_182.jpg";"in stock";"49";"no";"0.55 kilograms";"BulkSupplements";"BulkSupplements";"5HTP-250";"849720000064"
"5HTP-500";"5HTP";"5-HTP (Griffonia Seed Extract) - 500g Pure Powder";"http://www.bulksupplements.com/5-htp-griffonia-seed-extract.html";"124.96";"y";"5-HTP is a naturally occurring amino acid that also acts as an intermediate between serotonin and melatonin, two neurotransmitters.  ";"new";"BulkSupplements > Products by Goal > Mental Wellness";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_183.jpg";"in stock";"16";"no";"1.10 kilograms";"BulkSupplements";"BulkSupplements";"5HTP-500";"849720000071"
"5HTP-1KG";"5HTP";"5-HTP (Griffonia Seed Extract) - 1kg Pure Powder";"http://www.bulksupplements.com/5-htp-griffonia-seed-extract.html";"225.96";"y";"5-HTP is a naturally occurring amino acid that also acts as an intermediate between serotonin and melatonin, two neurotransmitters.  ";"new";"BulkSupplements > Products by Goal > Mental Wellness";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_184.jpg";"in stock";"3";"no";"2.21 kilograms";"BulkSupplements";"BulkSupplements";"5HTP-1KG";"849720000088"
"5HTP-5KG";"5HTP";"5-HTP (Griffonia Seed Extract) - 5kg Pure Powder";"http://www.bulksupplements.com/5-htp-griffonia-seed-extract.html";"1015.96";"y";"5-HTP is a naturally occurring amino acid that also acts as an intermediate between serotonin and melatonin, two neurotransmitters.  ";"new";"BulkSupplements > Products by Goal > Mental Wellness";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_185.jpg";"out of stock";"0";"no";"11.02 kilograms";"BulkSupplements";"BulkSupplements";"5HTP-5KG";"849720000095"
"5HTP-25KG";"5HTP";"5-HTP (Griffonia Seed Extract) - 25kg Pure Powder";"http://www.bulksupplements.com/5-htp-griffonia-seed-extract.html";"5160.96";"y";"5-HTP is a naturally occurring amino acid that also acts as an intermediate between serotonin and melatonin, two neurotransmitters.  ";"new";"BulkSupplements > Products by Goal > Mental Wellness";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_186.jpg";"in stock";"2";"no";"57.42 kilograms";"BulkSupplements";"BulkSupplements";"5HTP-25KG";"849720000101"
"L-C-DL-M-21-100";"L-C-DL-M-21";"L-Citrulline DL-Malate 2:1 - 100g Pure Powder";"http://www.bulksupplements.com/l-citrulline-dl-malate-507.html";"11.96";"y";"L-Citrulline DL-Malate is a combination of Citrulline, an amino acid, and Malate, the salt of malic acid. It is popularly used as a dietary supplement to boost athletic performance. ";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_141.jpg";"in stock";"801";"no";"0.22 kilograms";"BulkSupplements";"BulkSupplements";"L-C-DL-M-21-100";"849720004673"
"L-C-DL-M-21-250";"L-C-DL-M-21";"L-Citrulline DL-Malate 2:1 - 250g Pure Powder";"http://www.bulksupplements.com/l-citrulline-dl-malate-507.html";"14.96";"y";"L-Citrulline DL-Malate is a combination of Citrulline, an amino acid, and Malate, the salt of malic acid. It is popularly used as a dietary supplement to boost athletic performance. ";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_142.jpg";"in stock";"1121";"no";"0.55 kilograms";"BulkSupplements";"BulkSupplements";"L-C-DL-M-21-250";"849720004680"
"L-C-DL-M-21-500";"L-C-DL-M-21";"L-Citrulline DL-Malate 2:1 - 500g Pure Powder";"http://www.bulksupplements.com/l-citrulline-dl-malate-507.html";"22.96";"y";"L-Citrulline DL-Malate is a combination of Citrulline, an amino acid, and Malate, the salt of malic acid. It is popularly used as a dietary supplement to boost athletic performance. ";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_143.jpg";"in stock";"935";"no";"1.10 kilograms";"BulkSupplements";"BulkSupplements";"L-C-DL-M-21-500";"849720004697"
"L-C-DL-M-21-1KG";"L-C-DL-M-21";"L-Citrulline DL-Malate 2:1 - 1kg Pure Powder";"http://www.bulksupplements.com/l-citrulline-dl-malate-507.html";"33.96";"y";"L-Citrulline DL-Malate is a combination of Citrulline, an amino acid, and Malate, the salt of malic acid. It is popularly used as a dietary supplement to boost athletic performance. ";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_144.jpg";"in stock";"357";"no";"2.21 kilograms";"BulkSupplements";"BulkSupplements";"L-C-DL-M-21-1KG";"849720004703"
"L-C-DL-M-21-5KG";"L-C-DL-M-21";"L-Citrulline DL-Malate 2:1 - 5kg Pure Powder";"http://www.bulksupplements.com/l-citrulline-dl-malate-507.html";"145.96";"y";"L-Citrulline DL-Malate is a combination of Citrulline, an amino acid, and Malate, the salt of malic acid. It is popularly used as a dietary supplement to boost athletic performance. ";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_145.jpg";"in stock";"174";"no";"11.02 kilograms";"BulkSupplements";"BulkSupplements";"L-C-DL-M-21-5KG";"849720004710"
"L-C-DL-M-21-25KG";"L-C-DL-M-21";"L-Citrulline DL-Malate 2:1 - 25kg Pure Powder";"http://www.bulksupplements.com/l-citrulline-dl-malate-507.html";"373.96";"y";"L-Citrulline DL-Malate is a combination of Citrulline, an amino acid, and Malate, the salt of malic acid. It is popularly used as a dietary supplement to boost athletic performance. ";"new";"BulkSupplements > Products by Category > Amino Acids";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_146.jpg";"in stock";"158";"no";"57.42 kilograms";"BulkSupplements";"BulkSupplements";"L-C-DL-M-21-25KG";"849720004727"
"GG-250";"GG";"Guar Gum - 250g Pure Powder";"http://www.bulksupplements.com/guar-gum.html";"16.96";"y";"Guar Gum is a derivative of the guar plant, which can be found in areas such as Pakistan or India. It is routinely cultivated in the United States and is used as a thickener and stabilizer in many products and other supplements.";"new";"BulkSupplements > Products by Goal > Digestive Support";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_6_155.jpg";"in stock";"101";"no";"0.55 kilograms";"BulkSupplements";"BulkSupplements";"GG-250";"849720003867"
"GG-500";"GG";"Guar Gum - 500g Pure Powder";"http://www.bulksupplements.com/guar-gum.html";"26.96";"y";"Guar Gum is a derivative of the guar plant, which can be found in areas such as Pakistan or India. It is routinely cultivated in the United States and is used as a thickener and stabilizer in many products and other supplements.";"new";"BulkSupplements > Products by Goal > Digestive Support";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_6_153.jpg";"in stock";"59";"no";"1.10 kilograms";"BulkSupplements";"BulkSupplements";"GG-500";"849720003874"
"GG-1KG";"GG";"Guar Gum - 1kg Pure Powder";"http://www.bulksupplements.com/guar-gum.html";"41.96";"y";"Guar Gum is a derivative of the guar plant, which can be found in areas such as Pakistan or India. It is routinely cultivated in the United States and is used as a thickener and stabilizer in many products and other supplements.";"new";"BulkSupplements > Products by Goal > Digestive Support";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_6_156.jpg";"in stock";"42";"no";"2.21 kilograms";"BulkSupplements";"BulkSupplements";"GG-1KG";"849720003881"
"GG-5KG";"GG";"Guar Gum - 5kg Pure Powder";"http://www.bulksupplements.com/guar-gum.html";"182.96";"y";"Guar Gum is a derivative of the guar plant, which can be found in areas such as Pakistan or India. It is routinely cultivated in the United States and is used as a thickener and stabilizer in many products and other supplements.";"new";"BulkSupplements > Products by Goal > Digestive Support";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_6_152.jpg";"in stock";"49999";"no";"11.02 kilograms";"BulkSupplements";"BulkSupplements";"GG-5KG";"849720003898"
"GG-25KG";"GG";"Guar Gum - 25kg Pure Powder";"http://www.bulksupplements.com/guar-gum.html";"546.96";"y";"Guar Gum is a derivative of the guar plant, which can be found in areas such as Pakistan or India. It is routinely cultivated in the United States and is used as a thickener and stabilizer in many products and other supplements.";"new";"BulkSupplements > Products by Goal > Digestive Support";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_6_154.jpg";"out of stock";"0";"no";"57.42 kilograms";"BulkSupplements";"BulkSupplements";"GG-25KG";"849720003904"
"RRS-100";"RRS";"Rhodiola Rosea 3% Salidroside - 100g Pure Powder";"http://www.bulksupplements.com/rhodiola-rosea-3-salidroside.html";"15.96";"y";"Rhodiola Rosea is a plant distinguished by its tendency to grow in colder climates, such as the Rocky Mountains and certain arctic regions. It contains 17 different amino acids that are all necessary in promoting vital bodily functions.";"new";"BulkSupplements > Products by Category > Herbal Extracts";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_346.jpg";"in stock";"493";"no";"0.22 kilograms";"BulkSupplements";"BulkSupplements";"RRS-100";"849720009494"
"RRS-250";"RRS";"Rhodiola Rosea 3% Salidroside - 250g Pure Powder";"http://www.bulksupplements.com/rhodiola-rosea-3-salidroside.html";"24.96";"y";"Rhodiola Rosea is a plant distinguished by its tendency to grow in colder climates, such as the Rocky Mountains and certain arctic regions. It contains 17 different amino acids that are all necessary in promoting vital bodily functions.";"new";"BulkSupplements > Products by Category > Herbal Extracts";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_347.jpg";"in stock";"226";"no";"0.55 kilograms";"BulkSupplements";"BulkSupplements";"RRS-250";"849720009500"
"RRS-500";"RRS";"Rhodiola Rosea 3% Salidroside - 500g Pure Powder";"http://www.bulksupplements.com/rhodiola-rosea-3-salidroside.html";"41.96";"y";"Rhodiola Rosea is a plant distinguished by its tendency to grow in colder climates, such as the Rocky Mountains and certain arctic regions. It contains 17 different amino acids that are all necessary in promoting vital bodily functions.";"new";"BulkSupplements > Products by Category > Herbal Extracts";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_348.jpg";"in stock";"8";"no";"1.10 kilograms";"BulkSupplements";"BulkSupplements";"RRS-500";"849720009517"
"RRS-1KG";"RRS";"Rhodiola Rosea 3% Salidroside - 1kg Pure Powder";"http://www.bulksupplements.com/rhodiola-rosea-3-salidroside.html";"72.96";"y";"Rhodiola Rosea is a plant distinguished by its tendency to grow in colder climates, such as the Rocky Mountains and certain arctic regions. It contains 17 different amino acids that are all necessary in promoting vital bodily functions.";"new";"BulkSupplements > Products by Category > Herbal Extracts";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_349.jpg";"in stock";"79";"no";"2.21 kilograms";"BulkSupplements";"BulkSupplements";"RRS-1KG";"849720009524"
